Raw Text,JSON Text
Stream of thought 34 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Social Worker in Rural Area.""}"
Stream of thought 35 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Social Worker in Rural Area.""}"
Stream of thought 36 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Social Worker in Rural Area.""}"
Stream of thought 37 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Social Worker in Rural Area.""}"
Stream of thought 38 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Social Worker in Rural Area.""}"
Stream of thought 39 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Social Worker in Rural Area.""}"
Stream of thought 40 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Social Worker in Rural Area.""}"
Stream of thought 41 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Social Worker in Rural Area.""}"
Stream of thought 42 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Social Worker in Rural Area.""}"
Stream of thought 43 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Social Worker in Rural Area.""}"
Stream of thought 44 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Social Worker in Rural Area.""}"
Stream of thought 45 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Social Worker in Rural Area.""}"
Stream of thought 46 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Social Worker in Rural Area.""}"
Stream of thought 47 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Social Worker in Rural Area.""}"
Stream of thought 48 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Social Worker in Rural Area.""}"
Stream of thought 49 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Social Worker in Rural Area.""}"
Stream of thought 50 for Social Worker in Rural Area.,"{""profile_name"": ""Social Worker in Rural Area"", ""profile_description"": ""38-year-old NGO worker coordinating field projects"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Social Worker in Rural Area.""}"
Stream of thought 1 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Recovering Perfectionist.""}"
Stream of thought 2 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Recovering Perfectionist.""}"
Stream of thought 3 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Recovering Perfectionist.""}"
Stream of thought 4 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Recovering Perfectionist.""}"
Stream of thought 5 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Recovering Perfectionist.""}"
Stream of thought 6 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Recovering Perfectionist.""}"
Stream of thought 7 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Recovering Perfectionist.""}"
Stream of thought 8 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Recovering Perfectionist.""}"
Stream of thought 9 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Recovering Perfectionist.""}"
Stream of thought 10 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Recovering Perfectionist.""}"
Stream of thought 11 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Recovering Perfectionist.""}"
Stream of thought 12 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Recovering Perfectionist.""}"
Stream of thought 13 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Recovering Perfectionist.""}"
Stream of thought 14 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Recovering Perfectionist.""}"
Stream of thought 15 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Recovering Perfectionist.""}"
Stream of thought 16 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Recovering Perfectionist.""}"
Stream of thought 17 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Recovering Perfectionist.""}"
Stream of thought 18 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Recovering Perfectionist.""}"
Stream of thought 19 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Recovering Perfectionist.""}"
Stream of thought 20 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Recovering Perfectionist.""}"
Stream of thought 21 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Recovering Perfectionist.""}"
Stream of thought 22 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Recovering Perfectionist.""}"
Stream of thought 23 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Recovering Perfectionist.""}"
Stream of thought 24 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Recovering Perfectionist.""}"
Stream of thought 25 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Recovering Perfectionist.""}"
Stream of thought 26 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Recovering Perfectionist.""}"
Stream of thought 27 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Recovering Perfectionist.""}"
Stream of thought 28 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Recovering Perfectionist.""}"
Stream of thought 29 for Recovering Perfectionist.,"{""profile_name"": ""Recovering Perfectionist"", ""profile_description"": ""34-year-old overachiever turned minimalist"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Recovering Perfectionist.""}"
